Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,5.3233,0.7568025,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
334.177,12.901897,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.034150448,0.0003,-457.9161,238.321,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,573.4081,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.6752,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,492.772,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.0003,575.2407,-331.78,179.851,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.6752,12.370972,-331.78,-205.8947,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.893,0.0003,-18.121397,238.321,-205.8947,0.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,180.93616,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,89.99179,495.561,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,0.0,5.3233,0.0131,0.0057724896,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,235.85551,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,0.033344783,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,0.001961866,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.13786153,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,238.321,-180.66664,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,110.38515,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,29.889977,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,179.851,90.0,29.024673,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.03298128,-457.9161,-331.78,179.851,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,11.618138,-331.78,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.80525,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,-331.78,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6751705,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,33.519665,-331.78,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,256.382,2.0585222,0.893,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
10.317879,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,495.561,h
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-216.9594,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,h
4.2835,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,90.0,495.561,h
334.177,28.773176,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,g
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,g
