LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
80000.0,1,2,1,36.0,2,0,0,0,0,0,50740.773,52843.88,50331.266,48885.87,47434.91,48644.07,2997.4365,2500.0,2165.3918,2000.0,2000.0,2000.0,1
100000.0,2,2,2,28.0,1,0,0,0,-1,0,18041.535,20280.238,18998.062,17236.082,14739.846,16753.195,2056.7844,1607.9805,1000.0,2000.0,1500.0,1200.0,0
30000.0,1,2,2,36.0,0,0,0,0,0,0,21688.754,22057.443,20421.045,19657.064,19259.447,19410.053,1544.6647,1300.2361,1000.0,976.5463,800.0,743.3561,1
100000.0,1,1,2,32.0,2,0,0,0,0,0,47082.324,45837.55,40082.957,36474.49,33200.777,33153.266,2307.3848,2377.843,2262.1133,2000.0,2000.0,2000.0,1
180000.0,2,1,2,33.0,0,0,0,-1,-1,-1,10035.131,8141.512,6404.1875,4624.2437,2941.4368,1841.0757,2299.7212,2424.1533,3036.8826,2419.5405,1615.6593,2049.6824,0
50000.0,1,2,1,45.0,0,0,0,0,0,0,19956.412,19540.031,18749.799,18083.371,17116.018,16351.488,1600.0,1343.093,913.0169,673.60913,777.40967,713.9696,0
200000.0,2,2,2,27.0,0,0,0,0,0,0,8715.283,9428.384,10120.017,11038.614,12238.6045,11816.3545,2000.0,1500.0,1621.4392,1567.0125,1264.3125,1500.0,0
160000.0,1,2,1,35.0,0,0,0,0,0,0,22213.855,22509.158,22555.564,23179.955,22318.951,21217.03,1685.4231,1782.9928,1500.0,1012.88226,1018.6741,1200.0,0
230000.0,1,1,2,35.0,-1,-1,-1,0,0,0,10646.212,6829.6562,14172.028,19906.734,23130.346,19754.965,4000.0,7674.022,10000.0,10000.0,3000.0,3200.0,0
210000.0,2,1,2,29.0,-2,-2,-2,-2,-2,-2,4454.5317,4109.859,4454.7666,6257.514,3643.6228,1816.5049,3286.8694,4000.0,6000.0,3743.3875,2000.0,4009.904,0
270000.0,1,2,1,44.0,-2,-2,-2,-2,-2,-2,3250.882,1378.41,1573.2188,1651.4694,1331.1455,1480.2178,1700.6383,1850.8696,1966.2692,2000.0,1907.352,2000.0,0
50000.0,1,2,1,42.0,2,0,0,0,0,0,28128.998,28402.426,21750.293,18905.873,16300.225,15570.266,1900.3064,1500.0,1000.0,1000.0,1000.0,2000.0,1
200000.0,1,1,2,39.0,-1,-1,-1,-1,-1,0,2388.5942,2500.0,2551.1917,1860.572,2501.7153,210.8847,2437.624,3004.7332,2000.0,2314.995,0.0,1612.7587,0
100000.0,2,1,2,27.0,2,2,2,2,2,2,68235.516,72090.34,71134.08,73666.03,74730.37,78207.52,3200.0,3098.7356,2351.2727,3000.0,2661.822,2000.0,1
80000.0,2,2,1,32.0,0,0,0,0,0,0,50494.125,50245.31,49283.805,47656.668,45367.418,44059.88,2105.7385,2301.4924,2000.0,2000.0,2000.0,2000.0,0
70000.0,2,3,2,27.0,0,0,0,0,0,0,42185.99,41031.344,38218.99,35697.504,30935.902,30462.832,2000.0,2000.0,2000.0,1560.5504,1282.5112,1491.7286,0
220000.0,2,2,2,31.0,0,0,0,0,0,0,49516.637,49179.46,48462.766,47852.58,44377.54,42217.81,2500.0,2500.0,2668.7842,2000.0,2003.0358,2230.2542,0
80000.0,1,2,1,27.0,0,0,0,0,0,0,47760.523,46355.01,41610.56,37161.883,31611.451,30177.205,2178.557,2100.0,2105.9578,1713.256,2000.0,1658.9983,0
100000.0,1,2,1,34.0,0,0,0,-2,-1,0,12481.873,12623.209,6659.806,6742.8896,5547.086,7765.647,2500.0,2100.0,2101.1013,2661.9011,2000.0,732.86395,0
80000.0,2,3,2,28.0,0,0,0,0,0,0,66979.805,64401.57,62055.426,58241.785,52393.37,54363.477,3000.0,2699.4998,2362.271,2000.0,2216.8752,2000.0,0
90000.0,1,3,2,38.0,0,0,0,0,0,0,44401.54,44715.473,41464.496,38062.22,33486.0,36198.684,2500.0,2500.0,2085.0698,1956.6294,2000.0,1900.0,0
260000.0,1,2,1,39.0,-2,-2,-2,-1,-1,-1,1554.7488,934.3342,1204.141,992.1755,954.38947,1045.2504,685.1414,1140.0565,390.0,1207.4568,1500.0,2738.8936,0
50000.0,2,2,1,40.0,0,0,0,0,0,0,41344.387,41231.457,37342.203,33014.246,29364.678,30775.586,2154.5962,2067.702,1604.8799,1422.0759,1353.0219,1766.3474,1
70000.0,2,2,2,27.0,0,0,0,0,0,0,58452.285,58327.69,56687.59,55034.7,51014.0,51134.105,2700.0,3000.0,2300.0012,2000.0,2000.0,2553.9146,0
50000.0,1,3,2,27.0,2,0,2,0,0,0,33081.434,32029.68,31071.387,28744.543,27160.893,26921.42,2100.0,1600.0,1079.185,1422.3572,1500.0,1300.0,0
140000.0,1,2,2,31.0,0,0,0,0,0,0,104210.94,106699.32,97773.43,93467.21,81158.3,79040.51,4310.3057,4612.897,3163.1147,2981.0056,3000.0,2000.0,0
300000.0,2,1,1,36.0,-1,-1,-1,-1,-1,-1,7178.1484,9863.82,15814.471,15085.873,9894.383,9966.179,10000.0,15563.713,11954.031,9828.855,8510.557,5814.763,0
90000.0,1,2,2,40.0,0,0,0,0,0,0,50800.01,50714.445,49368.824,49595.586,48309.914,50456.555,2703.5005,2394.0168,2000.0,2170.9456,2959.7288,2652.0342,1
100000.0,2,2,1,34.0,0,0,0,0,0,0,61477.656,62127.566,58757.91,57398.957,52199.125,51584.332,3100.0,2974.164,3000.0,3000.0,2793.0178,3000.0,0
100000.0,2,1,1,28.0,0,0,0,0,0,0,60772.87,60751.06,58569.324,57055.875,55656.645,55956.574,3000.0588,2509.6052,2795.8596,2722.95,2901.9563,2792.9841,0
120000.0,1,1,2,39.0,0,0,0,0,0,0,60316.336,60812.027,58323.85,59617.64,60920.01,58868.074,2671.2556,3000.0,2599.4717,2400.0962,2079.3696,2714.3574,0
150000.0,2,1,2,36.0,0,0,0,0,0,0,100051.1,100067.89,97772.195,94664.29,88783.14,87592.08,4623.1777,4206.0586,4000.0,3100.0,3100.0,3001.5283,0
90000.0,2,2,2,31.0,2,0,0,0,0,0,78221.13,74875.77,72461.445,70064.945,68571.17,66906.7,3400.0,3307.1516,3000.0,2881.7275,3000.0,2242.847,0
140000.0,2,2,2,31.0,0,0,0,0,0,0,49790.035,49311.29,48664.508,47054.02,42657.797,42335.617,2624.381,2600.0,3000.0,2152.7212,2005.5483,2000.0,0
310000.0,2,1,2,34.0,-1,-1,-1,-1,-1,-1,6890.613,5032.6763,6450.223,7069.3696,4990.231,6784.226,5059.639,6000.0,5616.145,4588.742,5873.561,4000.0,1
400000.0,1,1,1,41.0,-2,-2,-2,-2,-2,-2,5106.096,2231.511,9348.663,6239.9404,3456.9773,8285.3545,2500.1487,8229.36,3500.0,3500.0,6325.708,5000.0,0
250000.0,2,2,1,34.0,-1,-1,-1,-1,-1,-1,2547.1038,2175.305,1614.0082,2200.7888,1909.1033,2482.4338,2175.5642,1628.7932,2599.5293,2606.1384,2500.0,1661.546,0
1000000.0,1,3,2,79.0,0,-2,0,-2,-2,0,-165580.0,983931.0,-157264.0,891586.0,-81334.0,-339603.0,0.0,1684259.0,0.0,0.0,0.0,528666.0,0
200000.0,1,1,1,39.0,-2,-2,-2,-2,-2,-2,733.6085,0.0,946.2952,0.0,0.0,1070.9053,0.0,1461.8254,0.0,0.0,1396.078,1983.1315,0
30000.0,2,3,1,40.0,0,0,0,0,0,0,25093.363,26383.908,25983.36,23486.887,21571.701,21464.605,1719.9835,1600.0,1322.6438,1000.0,1000.0,800.0,0
70000.0,2,2,2,40.0,0,0,0,0,0,0,48591.633,47948.906,47169.867,44893.89,43833.52,44311.137,2000.0,2190.5461,1727.4121,2000.0,1937.6937,2070.817,0
100000.0,2,1,2,29.0,0,0,0,0,0,0,70053.91,69099.305,66584.74,64979.773,59045.777,58257.383,3691.8074,3452.8044,3000.0,2712.6055,3000.0,2606.9414,0
100000.0,1,2,2,37.0,0,0,2,2,2,2,62431.516,63265.562,66409.52,68990.01,71521.47,75722.38,5000.0,2977.4175,2979.9822,3006.32,3000.0,2500.0,1
163080.22,1,3,1,42.0,0,0,0,0,0,0,106725.81,106795.5,101536.62,98204.23,88552.35,86320.8,4262.1704,4019.4673,3500.0,3000.0,3200.5264,3000.0,0
50000.0,2,2,1,32.0,-1,-1,-1,-1,-1,-1,746.79297,624.2416,703.6281,499.76468,542.481,748.02905,1234.552,1084.1123,237.98502,610.41864,712.8222,582.271,0
30000.0,2,1,2,26.0,2,0,0,0,0,0,25075.816,26397.576,26311.543,25526.916,23289.111,24527.105,1800.0,1962.0967,1301.0398,1000.0,1000.0,1095.1022,1
240000.0,2,1,2,30.0,0,-1,0,0,0,-1,6389.1055,4583.418,5655.2837,7492.653,5091.916,1394.3271,2500.0,2200.0,2426.2935,1824.3961,2000.0,2785.685,0
50000.0,1,2,1,36.0,0,0,0,0,0,0,30368.94,30218.176,29560.875,27655.014,24136.984,23697.21,1950.3207,2125.4746,1003.983,1001.4277,1000.0,1026.3336,0
50000.0,2,2,2,24.01523,1,2,0,0,0,0,38252.94,36960.805,34788.168,30660.621,29288.506,29833.734,1116.5486,2105.9438,1615.3657,1200.0,1700.0,1661.3704,1
200000.0,2,2,1,36.0,0,0,0,0,0,0,17221.586,19644.684,19208.742,19454.47,18468.824,18913.17,4000.0,2000.0,2001.002,1714.1078,2803.1965,2187.9563,0
50000.0,2,2,2,31.0,2,2,2,2,2,2,30413.836,33953.652,31936.355,31274.877,32883.75,34022.48,2000.0,2000.0,1500.0,2000.0,1976.2008,2012.5215,1
140000.0,2,1,2,29.0,-1,0,-1,0,0,-1,4714.612,3844.778,2692.4685,4895.1235,3732.971,1826.0836,1438.0736,3300.0,1000.0,776.9495,1035.9891,1382.9323,0
180000.0,2,2,1,43.0,0,0,0,0,0,0,102302.29,102001.805,99639.93,93616.04,86124.88,84437.836,4819.9795,5000.0,3669.5999,3753.8398,3100.0,3140.3728,0
260000.0,1,1,1,36.0,-1,-1,-1,-1,0,-1,3304.5193,2347.8445,3268.2048,9074.447,8226.911,4345.4663,2489.3596,3000.0,8966.885,3000.0,3005.2136,3583.3027,0
80000.0,2,2,2,25.0,-1,0,0,0,0,0,50582.22,53460.45,52289.805,49065.668,48268.242,46996.785,2700.0,2753.0608,2095.6711,1921.3179,2254.7722,2608.7786,0
50000.0,2,2,1,29.0,0,0,0,0,0,0,44950.8,44706.367,43321.55,39784.055,35561.08,36702.504,2006.3313,2082.014,1500.0,1500.0,1500.0,1968.6769,0
140000.0,2,3,1,38.0,-1,-1,-1,0,0,-1,2863.5867,1951.4081,2440.5835,5302.4927,3792.067,1451.9906,1600.0,2141.0098,1700.0,1000.0,1000.0,2000.0,0
160000.0,1,1,2,42.0,0,0,0,0,0,0,124075.32,122585.14,114184.22,111273.125,102286.57,102113.66,5000.0,4699.535,4103.16,3583.656,3100.0,3201.1233,1
170198.12,2,2,2,27.0,0,0,0,0,0,0,124482.38,124013.3,117783.23,113554.234,105265.69,105891.33,5000.0,4732.329,4139.9272,4005.6719,5000.0,3704.0688,0
110000.0,2,2,1,32.0,0,0,0,0,0,0,70072.44,69641.79,67057.58,63511.965,59041.26,57314.36,3000.0,3000.0,2800.0,2131.8765,2098.9211,2200.0,0
140000.0,2,2,2,28.0,0,0,0,0,0,0,94251.2,85808.51,77455.0,71285.54,63824.992,58477.5,3943.169,3500.0,3398.577,2752.1287,2500.0,2034.0354,1
50000.0,2,1,2,37.0,2,2,2,2,0,0,42822.785,36725.305,36646.46,34966.875,30397.414,29918.744,2300.0,2000.0,0.0,1924.0464,1456.0522,2057.2554,0
230000.0,1,1,2,33.0,-1,-1,-1,-1,-1,-1,1188.2933,1151.7961,1724.6414,1968.5186,1431.1533,1294.9388,1500.0,2317.1616,2000.0,1253.5205,1541.9675,2000.0,1
110000.0,2,2,1,29.0,0,0,0,0,0,0,76712.664,76662.55,73118.81,69885.43,62847.89,63675.586,3302.3298,3200.6687,2552.6294,2023.2642,3000.0,2099.8474,0
80000.0,1,5,2,29.0,0,0,0,0,0,0,31010.14,29789.488,29194.396,29542.984,27910.707,27484.469,2058.4194,2100.0,2402.5652,2000.0,1932.2759,1733.9785,0
117832.11,2,2,2,34.0,0,-1,0,0,0,-1,8921.358,7615.959,12492.085,14799.596,13936.803,6990.7275,5284.423,6239.686,5000.0,3897.0037,4000.0,3000.0,0
40000.0,1,3,2,29.0,0,0,0,0,0,0,33699.33,32657.65,30160.62,27936.035,25228.28,24897.148,2036.5422,2000.0,1422.8772,1200.0,1100.5105,1415.2075,1
100000.0,2,1,2,30.0,-1,-1,2,-1,-1,-1,495.557,1195.4635,301.85,439.33224,884.1407,1194.6287,1801.3354,0.0,289.54102,1200.0,2000.0,0.0,0
70000.0,1,3,1,37.0,0,0,0,0,0,0,32077.637,31197.75,30543.887,29421.65,28460.812,28996.254,2000.0,2000.0,2000.0,1915.8074,2000.0,1509.0981,1
100000.0,2,2,2,34.0,0,0,0,0,0,0,50538.332,50000.934,49675.17,49239.37,48200.91,48775.06,2730.0237,2500.0,2606.3933,2337.7854,2126.5088,2000.0,0
50000.0,1,2,1,44.0,0,0,0,0,0,0,36196.84,36238.23,30284.215,28024.574,23993.41,22580.605,2100.0,1904.9469,1507.9071,1100.0,1100.0,1300.0,0
240000.0,2,2,2,34.0,-1,-1,-1,-1,-1,-2,2514.0732,2398.7612,2475.868,2316.1829,2298.8213,3869.0774,2259.3828,2831.3652,1700.0,3014.4233,2694.6694,2606.8687,0
70000.0,1,2,2,41.728367,0,0,0,0,0,0,60181.383,60344.438,55000.77,52082.7,48223.75,49220.43,3000.0,3000.0,2017.6531,2538.3052,2000.0,1903.7728,0
60000.0,2,2,1,34.0,0,0,0,0,0,0,51194.08,51226.65,50829.555,49001.496,46413.24,48038.375,2997.1663,2400.2407,2000.0,2000.0,2059.5344,2000.0,0
50000.0,2,2,2,30.0,0,0,0,0,0,0,23297.967,22314.463,21198.105,20426.322,19991.191,19506.594,1600.0,1500.0,1236.3488,916.7949,725.6606,1000.0,1
50000.0,2,1,2,32.0,-1,2,2,2,2,-1,1011.0005,361.8462,1336.1677,780.0,316.0,650.1171,0.0,1156.9489,0.0,0.0,430.6069,538.8313,0
160000.0,2,2,2,29.0,0,0,0,0,0,0,64145.61,61405.31,59376.44,58396.387,54052.406,52977.22,3000.0,3000.0,2399.626,2006.1094,2334.2124,2250.718,0
130000.0,2,2,2,27.0,0,0,0,0,0,0,35019.766,32912.37,31316.098,30339.201,29809.195,29760.867,2000.0,2125.1924,2027.6241,1543.997,1867.974,1813.4402,0
150000.0,2,2,1,33.0,0,0,0,0,0,0,104400.71,102254.72,98253.11,93149.42,86842.734,85883.945,4101.8794,4500.0,3141.8967,3200.0,3451.4111,3304.7307,0
30000.0,1,2,1,38.0,2,0,0,0,0,0,19694.143,20453.258,19722.695,19077.291,18419.771,18706.588,1300.0,1500.0,1200.0,798.49945,1000.0,600.0,1
160000.0,2,2,2,31.0,0,-1,-1,-2,2,-1,1334.607,1366.1863,920.09357,1150.649,993.70105,1292.5968,1500.0,202.11708,1144.3882,701.0031,1100.3635,0.0,0
116786.695,1,1,2,28.0,0,0,0,0,0,0,48293.734,46359.668,39408.156,34147.18,29595.504,28791.879,2603.496,2300.0,1630.6206,1500.0,1500.0,1400.0,0
50000.0,1,1,2,29.0,0,0,0,0,0,0,29317.525,26974.334,24666.775,22583.098,19942.21,19256.285,1765.5605,1845.6698,1388.6686,1000.0,992.8061,880.7773,0
120000.0,2,1,3,29.0,0,0,0,0,0,0,48949.246,46377.11,44128.938,39710.63,37327.203,36186.434,2500.0,2200.0,2000.0,1634.129,1900.0,2000.0,0
210000.0,2,3,1,42.0,0,0,0,0,0,0,44666.734,43627.51,43347.312,39874.656,38009.875,36785.152,3000.0,2492.0923,2598.9675,2000.0,2000.0,3000.0,0
80000.0,1,3,2,28.0,2,0,0,0,0,0,46607.45,45784.82,42801.973,38274.734,33440.1,31466.19,2000.0,2000.0,2000.0,1822.1011,1600.0,1000.0,0
150000.0,1,2,1,34.0,0,0,0,0,0,0,98327.984,99858.914,93351.086,92217.68,85694.24,85208.62,4985.215,4390.0557,3113.5803,3002.1453,4000.0,4000.0,0
70000.0,1,2,2,26.0,0,0,0,0,0,0,47962.8,46114.21,42965.12,38135.18,32561.734,31262.646,2906.9553,2675.529,2000.0,1600.0,1360.9602,1500.0,0
90000.0,1,1,2,36.0,0,0,0,0,0,0,71890.14,71006.76,69281.266,65473.38,58343.645,59176.13,3100.0,3341.6648,2300.4016,2075.4717,2028.5325,2000.0,0
80000.0,1,2,2,28.0,-1,-1,-1,-1,-1,-1,520.5315,463.51193,417.51285,0.0,1079.8997,2399.0125,4.570619,891.6519,0.0,1328.6305,1851.6334,1000.0,1
30000.0,2,2,2,43.0,0,0,0,0,0,0,23242.393,22964.99,22879.05,20943.498,19484.12,19773.652,1273.6161,1623.1018,1100.0016,1000.0,1000.0,904.8783,1
60000.0,1,1,2,26.0,0,0,0,0,0,0,15821.946,16216.754,16276.929,16997.207,15938.588,16049.51,1500.0,1500.0,1186.8304,1000.0,930.8079,1238.6544,0
80000.0,2,3,1,33.0,0,0,0,0,0,0,60933.27,59555.285,58555.707,55619.42,51263.16,50902.562,3000.0,3099.1929,2816.6848,2000.0,2032.8077,3000.0,0
180000.0,2,2,1,35.0,-1,-1,0,-1,-1,0,4789.588,7868.88,5761.0063,4745.09,8038.681,12824.577,6000.0,3001.1191,5000.0,5776.7554,4148.7676,5033.9995,1
160000.0,2,1,2,30.0,0,0,0,0,0,0,96271.62,93751.28,89936.49,89492.8,86507.82,84324.68,4692.567,4325.858,3796.3203,3743.6758,4052.3975,3500.0,0
60000.0,2,3,1,32.0,0,0,0,0,0,0,49579.65,49402.703,48260.973,46032.117,42303.93,43766.438,2500.0,2320.4272,1612.3893,1500.0,1999.9674,1600.0,1
100000.0,1,1,2,34.0,0,0,0,0,0,0,35344.062,32165.76,31546.781,30498.707,29858.436,32217.92,2000.0,2000.0,1617.7219,1500.0,1798.4707,1700.0,1
50000.0,1,2,1,42.0,0,0,0,0,0,0,28346.176,28144.488,28362.256,27735.434,26910.402,25729.262,1800.0,1612.1063,1311.5374,1098.1271,1045.5664,1294.3218,0
180000.0,2,3,2,42.0,0,0,0,0,0,2,11651.19,14263.387,13409.925,13009.87,15333.223,16026.801,3000.0,2300.0,2906.7454,3000.0,2000.0,2041.6428,0
110000.0,2,1,1,39.0,0,0,0,0,0,0,92118.7,89841.66,83792.45,79927.42,76885.05,73564.64,4000.0,3425.1755,3354.597,2695.33,2500.0,2543.1936,0
30000.0,2,2,2,28.0,3,2,2,0,0,0,19406.61,21473.395,20347.035,19929.062,19077.512,18991.07,1299.949,1118.7864,1200.0,1004.8853,1046.0555,300.0,1
80000.0,1,1,2,31.0,0,0,0,0,0,0,60002.95,57949.33,52988.742,49973.29,46844.34,44603.297,2506.1807,2938.0435,2049.633,2000.0,1885.8214,2000.0,0
1000000.0,2,1,2,79.0,1,-2,4,4,4,0,964511.0,983931.0,1664089.0,891586.0,927171.0,961664.0,873552.0,1684259.0,896040.0,621000.0,426529.0,528666.0,1
1000000.0,1,3,1,79.0,1,-2,2,-2,-2,-2,-165580.0,983931.0,-157264.0,-170000.0,-81334.0,-339603.0,0.0,1684259.0,0.0,0.0,0.0,528666.0,0
50000.0,1,1,1,32.0,1,2,0,0,2,0,33950.55,33792.004,30157.541,30158.77,28980.697,29492.225,1341.6821,1543.3108,1662.8569,1350.127,1832.179,1077.0134,0
110000.0,1,3,2,33.0,-1,-1,-1,-1,-1,-1,2198.9648,1345.1864,1941.609,1569.4453,1897.5575,0.0,1536.3003,2383.186,2018.1886,1793.4291,0.0,3000.0,0
80000.0,1,2,2,26.0,0,0,0,0,0,0,69166.336,68892.85,63194.332,59616.348,53722.055,51242.93,3238.7559,3145.3374,2902.4993,2200.7563,2265.1455,2100.0,0
50000.0,2,3,1,45.0,0,0,0,0,0,0,31154.27,29269.799,24464.848,20286.951,18336.58,17494.146,2000.0,2449.6387,2401.4019,1123.976,1200.0,1151.7981,0
200000.0,2,1,1,39.0,0,0,0,0,0,0,139223.17,132435.9,130710.7,126187.58,122462.99,120738.37,5046.5884,5609.963,5000.0,5000.0,5000.0,4376.5264,0
50000.0,1,2,2,31.328259,0,0,0,0,0,0,28516.1,28388.719,27110.283,24170.672,20971.816,20004.26,1987.6315,2000.0,1500.0,1000.0,1000.0,1000.0,0
150000.0,2,2,2,29.0,0,0,0,0,0,0,24953.129,22720.547,20883.166,20015.125,19455.004,18747.248,2000.0,2223.4856,2000.0,2009.2812,2000.0,5000.0,0
80000.0,2,3,1,37.0,0,0,0,0,0,0,28502.672,28864.12,27279.643,25604.01,23470.834,23900.22,1640.8745,1500.0,1447.6803,1034.218,1028.1672,684.43335,0
170000.0,2,2,1,42.0,-1,-1,-1,-1,-1,-1,3992.3186,4721.6284,5325.5693,4302.051,4065.2898,3681.5256,5000.0,5139.0986,3109.7534,4000.0,3000.0,3200.0,0
20000.0,2,1,2,24.0,0,0,0,0,0,0,18805.158,18881.021,18937.404,18427.486,18049.705,17222.92,1471.1735,1500.0,1328.6207,700.0,788.25696,883.14935,1
50000.0,1,1,2,29.0,0,0,0,0,0,0,34568.086,36161.14,32860.38,31166.303,28961.98,29607.818,2000.0,2000.0,1511.9423,1338.0208,1500.0,1500.0,0
50000.0,1,2,1,46.0,0,0,0,0,0,0,37578.707,37964.777,36463.562,33916.3,30234.033,30361.867,2000.0,2000.0,1697.869,1443.6227,1269.9547,1500.0,0
100000.0,1,2,2,32.0,0,0,2,0,0,0,62178.273,64401.516,64763.402,61598.25,57269.742,57430.414,5000.0,3000.0,3000.0,2656.2227,3280.0933,3020.9082,0
68013.2,2,1,1,34.0,0,0,0,0,0,0,35917.56,34995.31,33394.99,31543.014,29609.146,29905.441,2475.9094,2802.872,2031.1461,2000.0,2000.0,2034.9717,0
80000.0,1,1,2,30.0,0,0,0,0,0,0,27368.586,28141.645,28629.889,28997.488,28583.713,28706.936,3517.4219,3520.2903,3689.7769,2875.6768,2000.0,2000.0,0
50000.0,1,2,2,28.0,0,0,0,0,0,0,43151.406,42543.746,39211.31,36316.523,31346.79,33067.285,2014.0906,2106.9214,2000.0,1475.9565,1500.0,1867.1084,0
70000.0,2,3,1,40.136436,0,-2,-1,2,-1,0,15270.522,7827.9395,7330.1436,10925.317,12438.769,17911.0,3000.0,4177.0073,3945.1055,3200.0,3000.0,3119.083,0
180000.0,1,1,2,31.0,0,0,0,0,0,0,60060.023,59471.527,60392.383,62182.906,61968.785,61276.0,3000.0,5000.0,4034.2297,3091.3843,3000.0,3040.7974,0
50000.0,1,3,1,41.0,0,0,0,0,0,2,27609.365,28280.111,28759.764,28098.086,26608.275,25831.059,1606.6279,1700.0,1437.1858,1500.0,0.0,1100.0,0
90000.0,1,2,1,36.0,0,0,0,0,0,0,66784.68,60276.95,54786.812,48508.957,42786.39,40656.82,3017.5803,2640.2712,2240.4353,2000.0,2000.0,1371.5873,0
70869.02,2,2,2,34.0,0,0,0,0,0,0,32498.428,30977.947,30655.86,29710.154,29578.908,29620.637,2000.0,2000.0,2000.0,1593.1578,1500.0,1711.3595,0
140000.0,1,1,2,28.0,0,0,0,0,0,0,78532.13,75414.625,73593.67,74637.3,72305.734,72291.195,3425.34,3319.08,3014.0747,3100.0,3000.0,2628.4084,0
150000.0,1,2,1,40.0,0,0,0,0,0,0,49632.348,49167.816,48286.848,46936.523,45386.617,43718.004,2570.665,2500.0,2000.0,2000.0,2000.0,1600.0939,0
1000000.0,2,1,1,52.0,0,0,0,0,0,0,964511.0,983931.0,1664089.0,891586.0,927171.0,961664.0,873552.0,1684259.0,896040.0,621000.0,426529.0,528666.0,1
230000.0,2,1,2,30.0,0,0,0,-1,-1,-1,7025.3745,6150.6304,6314.4775,4963.617,3948.7937,3245.386,2201.7832,3583.8743,5000.0,3203.389,3000.0,2136.551,0
180000.0,2,1,2,34.620472,-2,0,0,0,-1,-1,13969.147,13418.092,17821.898,16248.281,5827.812,5321.16,4000.0,8724.617,4006.3135,3673.098,2545.38,5000.0,0
220000.0,2,1,2,33.0,-1,-1,-1,-1,-1,-1,1596.763,762.1971,2876.9807,3364.572,1878.7998,2296.5513,779.2914,3598.0742,4000.0,2000.0,2545.788,2500.0,1
1000000.0,2,3,1,21.0,1,0,0,-1,4,-1,964511.0,983931.0,1664089.0,891586.0,927171.0,-339603.0,873552.0,1684259.0,896040.0,621000.0,426529.0,528666.0,0
50000.0,2,2,1,32.0,0,0,0,0,0,0,41508.12,38337.02,34057.746,30144.902,26989.715,27930.549,2000.0,2000.0,2000.0,1500.0,1500.0,1500.0,1
210000.0,2,1,1,36.0,-2,-2,-1,0,-2,-1,3311.613,5822.294,4624.6636,4723.5273,2535.1548,1455.7749,3690.6375,4000.0,2182.8066,2000.0,2000.0,1500.0,0
80000.0,2,2,1,34.0,0,0,0,0,0,0,25396.64,24392.043,21133.748,19237.271,18454.326,16980.521,1692.9705,1500.0,1100.0,787.9981,840.49304,900.0,0
120000.0,1,2,2,32.0,0,0,0,0,0,0,33425.844,33670.703,30314.477,29290.836,27831.658,26754.094,2000.0,2000.0,1400.0,1044.52,1194.3627,1401.1289,0
70000.0,2,1,2,31.0,-1,-1,-1,2,-1,0,1774.2423,2399.5415,3206.627,873.75903,1290.1108,4061.1265,1787.0635,3000.0,0.0,1500.0,837.4239,2909.324,0
230000.0,2,1,2,29.0,-2,-2,-2,-2,-2,-2,2730.5332,2890.7139,5005.501,4828.2188,3255.116,2782.9392,3000.0,5000.0,3800.0088,3199.3376,2715.762,4984.691,0
50000.0,1,2,1,36.0,0,0,0,0,0,0,26587.936,26373.104,25796.691,24944.436,24167.398,23098.418,1700.0,1500.0,1300.0,1018.2005,1066.7281,1097.8489,0
140000.0,2,3,2,28.0,0,0,0,0,0,0,41147.793,37723.633,37728.81,36755.72,35589.355,37546.887,2097.6643,2199.2036,2016.7228,2000.0,1903.2909,2493.153,0
50000.0,2,1,2,37.0,0,0,0,0,0,0,44543.004,42587.863,40242.773,38598.242,34760.14,36070.566,2012.0146,2495.082,1826.7335,1686.9972,1828.6594,2223.627,0
50000.0,2,2,1,37.0,0,0,0,0,0,0,39059.883,38420.746,33894.22,29880.84,28144.547,28682.658,2000.0,2100.0,1440.5568,1266.6648,1531.5548,1900.0,1
240000.0,1,2,1,35.0,-2,-2,-2,-2,-2,-2,5871.4297,4004.2488,2659.0796,2878.1511,1990.5135,1619.9276,3443.0679,2739.3923,3000.0,2600.0,2000.0,2000.0,0
200000.0,1,1,2,38.0,0,0,2,0,0,0,23350.871,24825.6,25230.717,23910.51,22764.182,22782.795,4000.0,2310.4685,3000.0,3000.0,3000.0,3539.8906,0
50000.0,1,1,2,34.0,1,2,0,0,-2,-2,6757.063,8323.756,7541.8315,7943.6562,5964.0205,3023.8047,1500.0,1307.7347,1500.0,1041.1465,1172.7761,0.0,1
60000.0,2,1,2,29.0,0,0,0,0,0,0,30506.412,30025.34,29397.295,28933.908,28419.676,27548.582,1883.7749,2000.0,1600.4658,1500.0,1468.4713,1358.6073,0
80000.0,1,1,2,28.0,2,0,0,0,0,0,22488.436,23232.328,22275.086,21184.33,23169.46,24166.629,1733.052,1700.2202,1200.0,1446.7539,1600.0,1080.1648,1
140000.0,2,2,2,31.0,-1,-1,-1,-1,-1,0,1500.2513,2427.473,1351.1216,1480.4865,2074.7122,4927.923,2607.3994,1550.0939,1800.0,2757.7937,1738.8595,2433.2979,0
